Unnamed:,label,cleaned_text
9579,0,sad cause people
9580,0,thetyre mi homie remy
9581,0,iamdomo omg kely realy responded didy never responds me
9582,0,bigest headache world
9583,0,stoked go la tomorow birthday bash wot sad im mising coachela
9584,0,lyteforce house watch enough tv get hd box like buck monthly cable fe presh
9585,0,dehumidifier bad felt beter thursday today brain itchy hard stay awake
9586,0,im stil stif ready rip spine out ow might fel beter
9587,0,empreszakiya lol yea folow though ned folowers lol
9588,0,mi sekhar uncle working cake factory thing
9589,0,gr relationship worth much efort wonder whether realy worth
9590,0,melobalerpoet continuation lmao fel aslep work watching stomp yard finished am order chinese
9591,0,wanting se seventen again
9592,0,im world wide web searching real estate way much im seing enough im liking
9593,0,edward culen bï ½la lugosi spining grave
9594,0,waited hour seated hour get fod fod cold tres agave resturant
9595,0,freaking glad gona warm monday hel ya sad ryan moving november
9596,0,coachela il watch roy orbison bluray instead
9597,0,kiahk hapy birthday love sory im late hope u great one love ya xoxo
9598,0,cheletastic
9599,0,britneygren slepy though
9600,0,fabwrldgodlif tel love much congratulation engagement got la gone entire wekend mi u
9601,0,monstercom website
9602,0,emilyrizo omg omg omg omg made hapy suposed go game tonightbut didnt awesome tho
9603,0,actualy quite godtweting fr ph cant respond directly
9604,0,trying get fu page
9605,0,man many people watching hockey tonight fel like slacker im mising game thereby bad hockey fan
9606,0,plane crash neighborhod
9607,0,tojoha lol wel si scearmt every time run yesterday nie hurt stil wnat scear fel
9608,0,oh top of sciatica acting again think wearing crepers weks ago
9609,0,htptwitpicomilu bo disapearing
9610,0,aparently wrong canot st louis
9611,0,friend say ur gay stupid jonas brother
9612,0,sumer canot come fast enough unfortunately think ive ever obstacle separate warm weather relaxation
9613,0,buy new charger ibok
9614,0,watching oprah talk twiter swore wouldnt get one finaly gave
9615,0,kayrup kay film yo tv showfyi
9616,0,im tired job
9617,0,oh morning supose beter get ready work
9618,0,vany taught everything know lol jk im ready leave wrk im deposit comp crashed
9619,0,im phone let send mesage phone
9620,0,goin bed start im asuming going short wekend
9621,0,nancyalexandria lol im trying basktbal idk like sometimes lol
9622,0,alstarsfade im lame forgot tel ya apt went wel he growing fast got nd hep shot wel
9623,0,amazed bro skategabe know gps stand fori fel ashamed
9624,0,think car buying experience making sick
9625,0,thewesleychan major hardcore studying final next wek u go shoping know got god outlet portland puma
9626,0,joeypage joey heard her please check mesages karyn sent mesage saidwere caling help bad
9627,0,cheriokeper work lot photographer learn ropesjust cant aford one yet
9628,0,slepy friday night ruined stupid shift work tmrow
9629,0,want go ikea far away
9630,0,hate godbyes
9631,0,fel realy crapy hope im geting sick ful day ahead tomorow
9632,0,showbizcousin unemployment related
9633,0,anabar lucky went funeral staired wal day phns entertainment
9634,0,juicetn howd know snifle
9635,0,now work
9636,0,one comuting crisis note today though catastrophic squeaky hula girl failure se htptinyurlcomchrcru
9637,0,hahahahaha mslindseyan try adios motherfucker sad time taste so god
9638,0,bmhouse wish playing c to
9639,0,bride father gave amp phone evilunfolow lok hide phone minute update
9640,0,wowi mi strokeso much right nowbut why mi funy story hed tel bout trip
9641,0,time bed im mad thirsty though boring day ahead me botz til next sunday ar whats explora do
9642,0,want more asot
9643,0,meaganloyd phone didnt get mesage sent
9644,0,ok make cofea tomorow work il stoping in
9645,0,wish could go jaz festival wekend
9646,0,experimented alien un necesary probing though luckily
9647,0,ate bean chese dip taco diner sleping next steve stinky
9648,0,alarm set go thre half hour
9649,0,yay day coachela almost over tired
9650,0,oh no shit reneging realy like last track new y
9651,0,godnight alworkin late tomorow movin next four day blesed amazing people lifemisin swets
9652,0,wusarah sad sad latei anxiously await reuniting
9653,0,home time sl
9654,0,going bed early bc work tomorow
9655,0,warenandrew mi to best
9656,0,ivonebrok thanks pm suck
9657,0,winkler tomo get
9658,0,gabrielsaporta make se guy tonight mega bumed hope god show though il se yal next time
9659,0,understand best people world thrown ground evil wish life fair god
9660,0,dislocated toe decided redislocate reverse dislocated hurt
9661,0,saturday morning promotion one firefox plugin htpwfedlycom but eats life
9662,0,benjorg beny afs gona start touring again mi you
9663,0,kristineprat pacing definitely everything ned beter protecting wekends though
9664,0,droped kayla of luh dat gurl
9665,0,day m canceled camping la grange want ride
9666,0,kilerwhaletank ned remember get flower sunday morning
9667,0,kdbabylon heck friend lol u doin talked u day
9668,0,stresed tmw
9669,0,scared file gone tomorow thatd nightmare important file there
9670,0,tifanyrse lmao im abt fal aslep chair im od tired
9671,0,im disapointed close chose temporary pleasure instead lasting hapines exercising selfdiscipline
9672,0,buy bread min house literaly empty fod think ate al lol
9673,0,trying figure exactly thing doe work etci gues realy take figure site
9674,0,outofthebox p sory make tonight exhausted depresed want much anything mi you
9675,0,getateric hey e yes actualy found al sum r unavailable promo vinyl
9676,0,realy upset derek closing chanel
9677,0,litle sore fotbal practice
9678,0,ate kfc
9679,0,im guesing tifanys necklace box grew pair leg ran away ah
9680,0,kelzad man day like toyou probably night tho
9681,0,nesabanks thunder bolt amp lightening around here inch heavy rain late afternon made go road ride
9682,0,bed time stresful wek
9683,0,tosing turning bed hour reading helpi terible counting sheps
9684,0,quenzita stupid litle picture ipod ad text one se
9685,0,mrsbambam thats u atempted u ignored
9686,0,kyleconecticut fucking way
9687,0,im tired want back home belong thing arent meant end way
9688,0,geting ready bed gona interesting night
9689,0,wow one kitens kiled dog tonight litle sibling cried
9690,0,fel aslep b jay lost im wide awake not sure
9691,0,yanke dodle went town ridin s aw mi wild n
9692,0,realize im gona lose car amp move place wek feling hapy right now
9693,0,keyeror dat one hurt felings
9694,0,bostonblueyes god night
9695,0,staver no fun
9696,0,ifoundmycapo no real pls
9697,0,anyone know get nisin cup nodles u store online maybe mi
9698,0,guy pised fot reason wear sandal bar mater warm is
9699,0,wonder wekends fly by go
9700,0,part pat tilman story know htptinyurlcomeslt
9701,0,got new trackbal thank godnes moving direction push select something work have
9702,0,justanother omg wtf
9703,0,spitphyre nominate what aint geting politics o anyway know got fan ac yeah fan lost case anyway
9704,0,great time last social definitely going mi sumer homework day tomorow bo
9705,0,alone friday night
9706,0,got saturday schol tomorow blah hate saturday schol slepover couple weks xd
9707,0,idotstax thank godnes drink
9708,0,cant kep girl im sory
9709,0,parapower sorywil again hehe
9710,0,pres enter think mesed something underneath
9711,0,updated one science script dreamweaver want play nicely htptinyurlcomdzezn
9712,0,htptwitpicomiq baby duck cute didle hand
9713,0,cant believe bored already
9714,0,sadampdepresed right
9715,0,icet cold
9716,0,im phone
9717,0,instaled twetdeck man se people use it load twets
9718,0,crazy snow went mowing shoveling thre day wtf dep wet snow everything soaked tres snaping keps
9719,0,going slep long day chiped fuckin toth night everyone god dream
9720,0,stevesievers mi you hate you wana go pirate seriously daydreaming moving la scary
9721,0,watching movie eating lolipop hiting sack govt morning
9722,0,long daybeat geting ready saturday
9723,0,cant slep lay bit amp im wide awake yet so exhausted
9724,0,jlg you haha friend haha lmao thing realy popular sitl cant figure comethings
9725,0,fel aslep except
9726,0,mcrmufin im sory hope god want okay
9727,0,got home bed back am hate clopenings
9728,0,want go jog right parent would tel late holy crap mi baby way much
9729,0,vehnd wel itl come back around next year btw cat falen bed once twice thre time
9730,0,bmg concert kicked a seat th row sory pic alowed theater
9731,0,mimiseiku what esa lmao cant
9732,0,ambvymarie depresed
9733,0,exhausted tired
9734,0,jazieblue jazieblue oh god jelous agh eh hour drive house
9735,0,im lonely kep company female fort worth texas
9736,0,tired twet tired draw tired lok work plain worn short hope
9737,0,want go jog right parent would tel late holy crap mi him like way much
9738,0,htptwitpicomir baby ducky cute didles hand
9739,0,bed geting ready last night camp hope
9740,0,havent day hanging momylt
9741,0,mising fox htptinyurlcomcxanp
9742,0,love tonight
9743,0,foxylady hug
9744,0,monfrye went visit husband busines trip
9745,0,go bed im tried lonely since mathew went slep
9746,0,amilyn shenyunho yes exam two weks
9747,0,wow kid neighboring buildingcomplex thousand decibel obnoxious
9748,0,jonathanrknight wish guy making stop cali right cant go
9749,0,hey everyone god wekend dul grey day here
9750,0,work think gona god night
9751,0,hapy home watching rd xmen wryan champagne lt lexie want watch last one
9752,0,jonathanrknight hope be
9753,0,pet kangaro hasnt back house several daysand found dead one side road yesterday
9754,0,lizinholywod anywhere else watch my first time driving logo play canada copyright isues
9755,0,djlile
9756,0,way back albuquerque love wanting leave sunday
9757,0,were going san antonio hr ned get slep im sure aint helping im eating whining gray hair
9758,0,rperdio handrols bit step
9759,0,im lonely kep company female new conecticut
9760,0,im lonely kep company female seatle washington
9761,0,robpatinson yeah thats lot mesages xd wish famous no love xd
9762,0,got red light ticket tonight much research cant fight due sped going
9763,0,cal working night tweties
9764,0,fuck im ready bed stil work though like min ride home
9765,0,keyeror hey hey hey dnt apreciate u usin name insulting
9766,0,stil sick feling weak cant enjoy beautiful spring weather
9767,0,kathiepritchet damn baby always sleping
9768,0,dani gave checked everywhere cant find okay gues coz put memory box ily x
9769,0,going shower geting ready work grave yard
9770,0,sometimes character enough
9771,0,aubsomidkif depresing
9772,0,siting alone empty dorm rom goring home tomorow excited gona mi everyone
9773,0,achey hope im geting sick bed
9774,0,work wishing sunday night
9775,0,ricanitaliana worm
9776,0,youtubing miley cyrus cause watching much tv
9777,0,matsmedia wow to
9778,0,man gern man lol cnt take ganged
9779,0,haha no mad idehea
9780,0,heading mariner game siting trafic
9781,0,mercedez benz electrical probems gtgtgtgtgtgtgtgtgt stres
9782,0,vuhnesa nah came yet think wekend either ima mega sad
9783,0,jwede way spend friday night gues there much batlestar over
9784,0,home
9785,0,chubygayman mesage
9786,0,got home andreas house fun go bye bye
9787,0,thomastores whats wrong
9788,0,benehton swetpau tynie nordinarygurl oh jealous tynie nordinary pau left behind
9789,0,britain used talent susanboyle sory world twunes htpblipfmir
9790,0,gyliwili get em gily se yal minute closed freakin labrea fountain im movin
9791,0,rain suck amp im sick
9792,0,iamarty wel training thought id get job want someone experienced lol im meant hard labor
9793,0,xkelychaosx omg place thats realy sad hapened
9794,0,reply feiticeira pout shes prob forgot phone stil
9795,0,cutiepiect mi u tore whore
9796,0,random night ever last day birch tomorow
9797,0,hate going bed alone night
9798,0,stil key sigh going cost lot replace
9799,0,cutiepiect mi u tore whore come back home
9800,0,may acidentaly kiled armadilo last night ran way back rip por thing
9801,0,vickydol place eastlake got rd again copied concept tolt
9802,0,ohmeg wonder amp plus know sterling sing ive stalking youtube video him thing singer
9803,0,preparing ofr group discusion uterly boring task
9804,0,ponamd yup dupar chi match baghelsandhyakali clas ahe
9805,0,working shot trafic schol tomorow
9806,0,carliecarcrash fel pain thre bfs datesno one asking
9807,0,dodo conundrum feling like could fly nothing hapens everytime try cant decided whether go
9808,0,going father emergency rom
9809,0,kgmb wish hawai fod bank fod drive always close leter cariers fod drive may
9810,0,st ride done folowed pugmarks sadly leave trail later also found fresh pugmarks berda cub thats god sig
9811,0,con like ya noe wtd hope ur grandpa ok least he hapy china trip
9812,0,colenlindsay literary agent kiling literaturei stop writing crawl bum kep word lit lt friend
9813,0,saw rabit hoping central square felt bad it
9814,0,loking forward sunday would rather something else obligated
9815,0,boyfriend decided depres puting paradise lost
9816,0,ariany celeste ufc im bumbed ufc undisputed demo woho ufc
9817,0,shithole awesomelife gues night craper
9818,0,ah okay consensus tame start thing is second half tournament could get duler ipl
9819,0,boykilboy oh ryan im so sory internet conection suck whose btw
9820,0,waiting client arive am showing nothing radio forgot iphone
9821,0,yey finished coursework thank god that tok hour
9822,0,two cant ignore stingy feling blod reminder make fel even worse
9823,0,everaldo saw squirel month ago twiter im sory mac
9824,0,technicalwriter aka st george day universaly uncelebrated national day england
9825,0,im lonely kep company female pitsburgh pensylvania
9826,0,hate sick
9827,0,wekend chore done get ready snowbird bachelorete party and atempt get work work done
9828,0,blueninjr know least dolhouse goten god
9829,0,thank god stephanie probably woken morning lol
9830,0,charlb finished piza breakfast sory
9831,0,enjoying wekend gota get clean house son
9832,0,desperatly wana get license
9833,0,today sad day monterey
9834,0,continuing work away jomla template loking misus sheï ½s sadly feling wel today
9835,0,mackenziefox sun doesnt wana come today
9836,0,finishing up last homework stuf project
9837,0,fidler ned use more also cant use phone im germany
9838,0,fuck want go work stil bed godsolite
9839,0,wow ive used mb today bandwidth god thing since whole org gb whole month
9840,0,iï ½m sad nack hurt
9841,0,im dying kid taser inside uterus something ouchie understand momas cal quotlightening crotchquot
9842,0,writing lit esay night iguana
9843,0,first thought crazy bendmeover email nope spam htpbitlyinsq
9844,0,emyrosum cleaning show house todaytrying get sold
9845,0,cant believe working beautiful day
9846,0,much work do cant
9847,0,cheap atp ticket sold chance get rich
9848,0,new snow closed know could take almost slid kenosha pa year ago
9849,0,graphic card work kind conflict something
9850,0,randomflowers working either
9851,0,yeah cal work today dr going ofice se litle mathew prety sure pink eye
9852,0,im sad cause reply yet
9853,0,schol monday
9854,0,iamjonathancok would love hang sadly going show
9855,0,bedies now nighty night head hurt
9856,0,cant concentrate making baners fiancï ½ playing guitar hero
9857,0,hoping next weks go fast left amp already mi him
9858,0,davidb cant believe reply worked yday havent done got load work im woried ahahah
9859,0,voice argh
9860,0,watched sam cried
9861,0,alfhdjkghvsfdghvifduhbgvkjsdfhglsfdkghvfjlkdsghsdflkgh today suck
9862,0,ugh blizarding colorado seing parent wekend plane got canceled
9863,0,wrl one went surprisingly wel disapointing
9864,0,lil mo mo bad cough wide awake
9865,0,watching f qualifying procrastinating various thing im finaly cracking coursework
9866,0,wrong im fighting eyelid time day
9867,0,wasted shet paper know draw anymore might turn early tonight staying late tonight
9868,0,tazari mad me
9869,0,ultravioletx oh ano watched morning im like wtf im stil guted everytime watch
9870,0,sick slep clas today actualy enjoy schol im realy bumed
9871,0,ugh blizarding colorado seing parent wekend plane got canceled
9872,0,peter back work il
9873,0,wana awake yet
9874,0,akardel gues safari runing lately yet cant instal new update f fail something ack
9875,0,god morning way funeral god friend daughter
9876,0,danymcfly amazing wish could come se guy live
9877,0,nearly end family visiting zo briliant loving sun sun sun cheky drinkies x
9878,0,pandadementia aw por you pain together painbudies
9879,0,last twet go twetie
9880,0,lesthanthres lucky you go back schol monday
9881,0,yay moving day not hate packing
9882,0,christined realy diging weather bad serve people wing today inside
9883,0,htptwitpicomire mi this
9884,0,hw cm mtv duznt show music anymore v c bunch guy n grls arguing n bitching abt anothr music gone
9885,0,work day folowed day thesis writing omg weks finish shot now
9886,0,one day left hate schol
9887,0,mrmackenzie grandad used kep ferets catching rabits horible stinking thing
9888,0,posible il haircut tonight wel se feling awesome
9889,0,already pm stil cant slep
9890,0,finaly finished imigrant manju kapur forget ananda towards closing end covered nina
9891,0,kyabean facebok mean kept giving sister fit tried sign up hm maybe dm url
9892,0,sigh csk screwed
9893,0,unfortunaly forgot macbok home bremen work window pc honest hate
9894,0,ecg doctor apointment morning hour slep enough sick
9895,0,konstpaus lol god idea vodka bear
9896,0,found california bust year oh wel next year
9897,0,clas work
9898,0,would like world stop talking ipl already im depresed thanks dvd mixup rosencrantz guildenstern
9899,0,stil dying very il
9900,0,fel bad mewithoutyou
9901,0,lot death mr b two resident last wek two today first time year actualy hapened mr g
9902,0,sometimes wonder money go
9903,0,never going drink make a
9904,0,boring wekend
9905,0,citymomyslc im godfunky rainy day
9906,0,msnes wish could learn spanidh alowed
9907,0,gourmetben bh
9908,0,stephanieolsen stateiamin wishcake racheliza im steph taking insanely ridiculously jealous
9909,0,rip litle mouse im sure family mi budy
9910,0,going livy party later realy freaking tired alergies extremely bad last night couldnt slep
9911,0,rain rain go away
9912,0,fel swolen waiting mover show stil clearing thing up dad woke upset progres slept hour
9913,0,luturgi everyone gonecause hate me
9914,0,geting ready work
9915,0,played hide sek paparazi today dumb gosip site didnt realy play metaphor
9916,0,want invite parent homebut wife agre
9917,0,woke cold smiling today going grand day
9918,0,kateusface aw lost mine home car ive searching since thre weks ago stil find it
9919,0,sick nyquil work
9920,0,danymcfly love brazil amsterdam hahaha
9921,0,samjmody aw love photo cute lok teth hahaha litle poynter grow baby
9922,0,nice wake to not garage dor gang grafiti it red paint white dor nice caled report fb
9923,0,want change department
9924,0,home headache brush crek dr amp jupiter rd htploptusvtbdoat
9925,0,last day ohio last day kip weks ny watch out im coming out
9926,0,saturday morning im schol oh wel
9927,0,theropolitans im televised mlbei sport chanels cant watch another game til tues night
9928,0,sad cause time get
9929,0,going year old brother first comunion way kick wekend
9930,0,didnt goto town end tidying flat instead month contract started last month
9931,0,okay chaotic repeat today damn got early to
9932,0,enjoyed project last night mixer later tonighthen studying final tomorow
9933,0,tired eye playing guitar hero making diner made white choc brownie fel like eating
9934,0,awk ive got two folowers god
9935,0,raining outside god day packing
9936,0,chenai sems losing plot
9937,0,ryan em fy tax return im prety sure used thing midnight saturday
9938,0,realy want go thunder today dog going crazy cant leave day long iquotm bored
9939,0,gogle think cafe spam blog theyre recognised quotirelevant repetitive nonsensical textquot thats told
9940,0,im lonely kep company female houston texas
9941,0,one folow get close misions gta fol folowing drove dock died
9942,0,michamushrom aj unfortunately wek no make concert
9943,0,itsrelpezy text back then made stink please
9944,0,tiredway early b waiting tonight
9945,0,finaly relax nice outside go strol wish mike
9946,0,ugh sun going watch daughter play socer rain
9947,0,break end
9948,0,morning twets workblah raining inside okay one box holder pased away though
9949,0,marleyuk stil got msn workin
9950,0,girlimperfectly bothats il siting providing get show setled quickly enough anyway fel beter son x
9951,0,marquieta quote expreses core depest wory right now many thing fixed liberty gone
9952,0,new problem know buy macbok pro quot imac much power le portable
9953,0,heading marsh pick jakobs cake big quotfriendquot party bounce planet due socer sport many make it
9954,0,disho know feling today ned make cofe
9955,0,xgilx stuck inside work thats bad busy today
9956,0,think broke finger
9957,0,wel played nice game batlefield hero ive told clean rom
9958,0,think nfl without john maden
9959,0,got thumb plastered cant type fast iphone
9960,0,ugh think half hour slep im bumed last night upseting
9961,0,stil word davegorman idiotictwiteraps idea genius
9962,0,jandrick uk ned apointment go aple store
9963,0,moving day
9964,0,stil toth ache
9965,0,wishing going play golf today yard work instead yay
9966,0,ok nevermind twitpic sem show vertical photo solution besides obvious anyone
9967,0,rain please stop play sand vbal
9968,0,trying knock together coredata ap load idea enough ability write straight
9969,0,jemijemi fotwear responsible converse star shred por fet
9970,0,want hair grow back
9971,0,ugh second night row slep thre four hour hurt
9972,0,fiber one bar trunk
9973,0,working yet again wo who way prety coped inside
9974,0,gomusic so suny typical weather get nice holiday finish
9975,0,mileycyrus reading bok today amp read vanesa im realy sory fundraiser schol cystic fibrosis
9976,0,completely failed upload cute picture format big
9977,0,woke il night glasgow bed tea vodka dancing
9978,0,fel blue today though sun shining maybe co hair rusel brandesque tryin work curl
9979,0,actualy going new castle afternon myself haha paper is curve fod
9980,0,custardcupcake mufs left canada
9981,0,got hungover
9982,0,woke up im stil dizy
9983,0,feling realy sad todayarons childhod dog put wish dog could live long people
9984,0,ha wow phone make instead prob hate
9985,0,work wish outside take break son
9986,0,window bluescrened presenter
9987,0,beautiful morning today perfect weatherif could go walk
9988,0,sad christopher maybe se u berlin something
9989,0,ronterel htptwitpicomiqv wish loks like fun
9990,0,chaoticdream how read thing ah new
9991,0,stil toth ache
9992,0,georgous day pitsburgh going run spending day studying
9993,0,cant people get head ive changed name castiel windsor even worse cant even spel half time
9994,0,aw thats sad
9995,0,stupid dvd stufing god bit jaw
9996,0,dandysephy no close friend family im afraid im work coleague
9997,0,crap loking last tweted early like
9998,0,another rainbot day
9999,0,think there problem isp area somethingmy conection go slow anything online yesterday amp today
10000,0,nawong go geting ace idzrorg im dying try
10001,0,nawong go geting ace idzrorg im dying try
10002,0,talking designersi cant squeze design juice brainfor personal website
10003,0,rainy day
10004,0,completely failed upload cute picture format big
10005,0,hrm scaner trafic diminishes greatly public service strike
10006,0,doesnt single pair spring pant fit
10007,0,tired swolen handsthey fel god
10008,0,godmorninglt wishing sun would come cloud tel going one day
10009,0,spring finished im going back schol tomorow
10010,0,dizy feling wel today
10011,0,opening daythe comerce bank quotcquot mascot walked by bank changing namewil quotcquot lose job
10012,0,raining outside forecast say rain day crapy start wekend
10013,0,since anoyingly early hour saturday laying bed atempting fal back slepit evading
10014,0,could ofer one tip future sunscren would it read mary schmich bok ouch
10015,0,softbal ineurekaits raining maybe thereureka raining there fun sun
10016,0,setling down enjoying cup roibos teatwetingmising captain c already
10017,0,morica sory hear hope get wel son
10018,0,know twiter scren name shortenglishsenseicafe quit fit
10019,0,doniewahlberg want outside working garden raining im sick
10020,0,oh crap came back walk computer hung black scren restarted corupted graphic even post
10021,0,argh hate forum let delete post
10022,0,urgh im tired impatient boy sily game
10023,0,morning could slept
10024,0,violetcrush sory hear least u now readathon
10025,0,broke vibrate fone
10026,0,race god ran beter last time se f amydoesit though
10027,0,ingaleonora got home realy want nothing there
10028,0,emkins know
10029,0,work blah
10030,0,javierabrown wish participate
10031,0,wipltcom site believe show server unavailable eror whats isue
10032,0,fhrjekdfnb you
10033,0,hate homework now oh ya pedi today lol want blackbery to twet ok im gona twet
10034,0,last night
10035,0,another gorgeous day dry here ned four rain day coming up ct wildfire
10036,0,natmilar natalie love stil bday gift must se son
10037,0,fel realy sucky right
10038,0,got way asda road closed due acident driving now hungry
10039,0,siting couch working out
10040,0,work back lr i hope
10041,0,canquot figure twiter phone
10042,0,stuck without ride taking bus home work without ipod
10043,0,grub ala no quotbuy mpsquot setup
10044,0,lntwet got rachel geting maried seven pound wanted yes man red box went to
10045,0,ugh hate working saturday make hr wek never fels like wekend
10046,0,and go great day rip mr wever
10047,0,motel s shampos conditioner blow dryer either
10048,0,vacation almost done back work son
10049,0,folowers til k hapenin anytime son
10050,0,bumercant get se bf sing ernie el gig gues you dog pockles tonight
10051,0,saturday im holed home writing esays due weks ago weather actualy god st time weks
10052,0,stil guted couldnt se diana sing last night bring halmiton park july
10053,0,starting far many spamers bulshit folowers twiter twet moving furniture furniture company folow
10054,0,funtime over back painting
10055,0,whitboy walk last night like wth
10056,0,snow mounted couple inch overnight prety hope lose peach tre blom
10057,0,sharifitnes stil confirmation email technicaly could give already
10058,0,naominay tener blody cop out
10059,0,tomcfly htptwitpicomiquy mi old hairstyle daniel stil lok great
10060,0,headed performanceoutsiden rain rain dance backwards make stop
10061,0,wana get dvd hope god dvd store here im dvdaholic alcoholic
10062,0,fel ridiculous im blaming you hjsdkfsdhfjsd
10063,0,everyone talking britneys concert want go
10064,0,yawn gmornin headache pls depart vegin wcupa chai b wrap head around day
10065,0,listening mariah carey belong together
10066,0,preciouslitle sory work saturday
10067,0,godmorning suck cold degres outside
10068,0,jacsparow sleping something im mising friendly twiter banter u were right fampfurious fknfantastk
10069,0,im turned
10070,0,alright wel spent yesterday far away computer today today shal come back twiter you
10071,0,falagain ok la least falagain folowing me jadilah
10072,0,woke up so tired
10073,0,going disneyland super stoked already misin bf though
10074,0,anyone tel cant slep reason maybe try again
10075,0,morning fam jouvert over but next road march wut
10076,0,bye bye plane anyone want ofer private jet c ned one
10077,0,serenajwiliams link today show work think u take period sumthin
10078,0,eating last breakfast boat
10079,0,sun go
10080,0,cant se people number update
10081,0,mischris think im shy p know exactly wrote im much mistake word
10082,0,marleyuk likeyi duno doin
10083,0,mising phily like mad hate he hr duty
10084,0,want sushi today think il busy get
10085,0,fidle ive broken shift key laptop
10086,0,realhughjackman instead giving charity give individual ned charity much overheadit go salary
10087,0,nothing twiter yet
10088,0,sexysenorita song cant se link
10089,0,got finish work exam stuf
10090,0,nashifet would totaly go finishing invite
10091,0,dnt like whn ur sad make sad
10092,0,cosgrovemiranda mi u miranda plez come back online
10093,0,palminc please talk sprint amp ensure milion sero plan folk get screwed pre instinct bad idea
10094,0,chickfit ok
10095,0,b wycombe bury already up
10096,0,loks like another beautiful day today love it sory upercanuck sponsie
10097,0,buck non halal realy saw one twets friend timeline honest never saw halal certificate either
10098,0,detroit piston quotroad kil clevelandquot know it htptinyurlcomcdjz via frep
10099,0,ah charger dying able log day
10100,0,selyge mi gurl
10101,0,packing leave ready go
10102,0,therealtifany cute profile pic cute sterling
10103,0,feling beter today thank lord going try tackle walmart grocery store today
10104,0,many new folowers folowfriday welcome everyone usualy send mesage each deadline yesterday
10105,0,ugh awake early
10106,0,working til litle slep
10107,0,dominicalia cant believe wek away blogsphere contest cant wait next xoxo
10108,0,worked last night slep open store morning fml body hurt
10109,0,waiting grogines wear late night darvocet last night
10110,0,mileycyrus iï ½d like go madrid se think itï ½s posible anyway iï ½l watch tuesday quotel hormigueroquot
10111,0,saturday bo photoshot back probably later tonight xo
10112,0,great night last night except fact bike stolen
10113,0,tedpat aw hudson today city another two weks
10114,0,unclerush wish x
10115,0,go clas yesterday sick left bus near colege tok cab home
10116,0,sick think aplebes fod made sick
10117,0,beautiful day gues am big al day
10118,0,ginatl thats theme song cant get video iphone thanks sharing though
10119,0,wana go beach rain start shit
10120,0,bobymonkz yup replacing daniel kandi since couldnt get pasport unfortunatly asot
10121,0,crapi think ive caught wifeys virus
10122,0,watching glawster geting chewed spat cardif glad im pub twickenham
10123,0,fml hospital go
10124,0,work warm day
10125,0,catcameron least mine yours im sory love
10126,0,coming home myrtle beach
10127,0,workingand hoping thigy fels beter
10128,0,suny day today yay stil cold
10129,0,think might sciatica thats spel it got pain lower back thought but hamy knes calf fot
10130,0,im lonely kep company female duluth minesota
10131,0,malicehale physical mental pain
10132,0,spring break homework lot colege stuf do
10133,0,augh spilt frezing water me
10134,0,slight hangover
10135,0,able check dm morning via mobile device skydiver mentioned sent dm amp mised it apologized prsany
10136,0,captainwalker jamestown
10137,0,think realy ned se chiropractor hour neck pain
10138,0,hm psycho kity even like me think merkat would last long
10139,0,going sing i mi you miley cyrus dadys funeral mi u il love u mater what even lt xoxo
10140,0,so tired babysiting today may go late movie
10141,0,uhoh dady trying hamper momys plan get kiteh pal play
10142,0,botley aw sux get rest drink plenty water fel beter
10143,0,xiaoyan thanks por puf geting old
10144,0,nice time last night wish would hung longer overal great day caped great night friend drink fun
10145,0,xaleahx ive waking a everyday amazing except next wek start waking a
10146,0,yuk nose peling hurt
10147,0,come movie people ned drink take swig instantly satisfied never hapens me
10148,0,swetrenesmec
10149,0,trisulo buterflies tumy wel facing monday hbu
10150,0,acepero nice burned taning gone long lol oh wel
10151,0,im gona wait til jonas brother updatebut since r bahamasthey may update
10152,0,finished cleaning closet empty
10153,0,feling fcking bad bro car acident n
10154,0,icarusmalfoy hope find cat son gone spca posted flyer around live
10155,0,come coursework
10156,0,hour english clas satudays tiring
10157,0,gemak amazing many couple se one head chest sit straightyou loved x
10158,0,chore yay great day everyone htpblipfmjhe
10159,0,mbaileys bet smarted bit
10160,0,cant always glamourous movie making today laundry day
10161,0,wana go work
10162,0,ned cofe breakfast hub wake bring
10163,0,watching dream girl movie reminds someone gah mi loser budy
10164,0,work cousin weding realy dont know blah
10165,0,rendering p particle animation put istock sale render farm maxed ned server
10166,0,bmn think thats god idea to expensive ear infection wanted die hope get beter son
10167,0,jasonstathamno yep wish would say to hate people make fake trailer new film get everyone excited
10168,0,halftime break match ben depresing wtf fcb whats worse leverkusen losing
10169,0,expect chen super king wud start dis season wit los cmon m
10170,0,miscasey bumer
10171,0,kind cold today hapened nice weather lol
10172,0,ryanleslie omg behind everything know would baton rouge dy
10173,0,east coast time even though im home anoying must get back slep
10174,0,levihag sick suck
10175,0,firstgentleman im not got field trip geog clas
10176,0,yos ear hurt bad cry waiting drs ofice open get apt least snow ground here
10177,0,hate coming work saturday
10178,0,new york left depresing hows weather there
10179,0,stil loking job studying
10180,0,received least phone cals today already telemarketers
10181,0,phatelara aw mised it go tuck kid bed
10182,0,teamxjacob lord bela ur bf mean
10183,0,yurale hapened
10184,0,lukehmuse no sily work
10185,0,therealjaymils wish indie store suport joint jive scarce day
10186,0,aw wanted ride wheler today cotage
10187,0,cry cant se niko
